Voltage U1	Corriente IA
U1/V	IA/nA

85,07	28,58
85,10	28,56
85,12	28,53
85,15	28,49
85,17	28,47
85,20	28,46
85,22	28,42
85,25	28,39
85,27	28,37
85,29	28,35
85,32	28,31
85,34	28,27
85,37	28,25
85,39	28,23
85,42	28,18
85,44	28,15
85,47	28,13
85,49	28,10
85,51	28,07
85,54	28,04
85,56	28,01
85,59	27,99
85,61	27,95
85,64	27,92
85,66	27,90
85,68	27,87
85,71	27,83
85,73	27,79
85,76	27,77
85,78	27,74
85,81	27,71
85,83	27,68
85,86	27,65
85,88	27,62
85,90	27,59
85,93	27,57
85,95	27,55
85,98	27,52
86,00	27,48
86,03	27,45
86,05	27,43
86,08	27,39
86,10	27,36
86,12	27,34
86,15	27,33
86,17	27,29
86,20	27,25
86,22	27,24
86,25	27,22
86,27	27,19
86,30	27,16
86,32	27,14
86,34	27,13
86,37	27,10
86,39	27,06
86,42	27,05
86,44	27,04
86,47	27,01
86,49	26,98
86,52	26,96
86,54	26,95
86,56	26,91
86,59	26,89
86,61	26,89
86,64	26,88
86,66	26,84
86,69	26,82
86,71	26,80
86,73	26,80
86,76	26,77
86,78	26,74
86,81	26,73
86,83	26,72
86,86	26,70
86,88	26,68
86,91	26,67
86,93	26,66
86,95	26,63
86,98	26,61
87,00	26,61
87,03	26,60
87,05	26,57
87,08	26,55
87,10	26,55
87,13	26,55
87,15	26,52
87,17	26,50
87,20	26,49
87,22	26,48
87,25	26,45
87,27	26,43
87,30	26,41
87,32	26,41
87,35	26,38
87,37	26,36
87,39	26,36
87,42	26,35
87,44	26,33
87,47	26,31
87,49	26,30
87,52	26,29
87,54	26,26
87,57	26,25
87,59	26,24
87,61	26,22
87,64	26,19
87,66	26,18
87,69	26,17
87,71	26,15
87,74	26,12
87,76	26,11
87,78	26,10
87,81	26,08
87,83	26,06
87,86	26,05
87,88	26,05
87,91	26,03
87,93	26,00
87,96	26,00
87,98	25,99
88,00	25,96
88,03	25,94
88,05	25,93
88,08	25,93
88,10	25,91
88,13	25,89
88,15	25,90
88,18	25,89
88,20	25,87
88,22	25,85
88,25	25,85
88,27	25,85
88,30	25,84
88,32	25,82
88,35	25,84
88,37	25,84
88,40	25,82
88,42	25,82
88,44	25,82
88,47	25,83
88,49	25,81
88,52	25,80
88,54	25,82
88,57	25,83
88,59	25,82
88,62	25,81
88,64	25,83
88,66	25,85
88,69	25,83
88,71	25,83
88,74	25,85
88,76	25,85
88,79	25,84
88,81	25,85
88,83	25,86
88,86	25,88
88,88	25,87
88,91	25,88
88,93	25,90
88,96	25,91
88,98	25,90
89,01	25,91
89,03	25,92
89,05	25,95
89,08	25,94
89,10	25,94
89,13	25,97
89,15	25,97
89,18	25,97
89,20	25,97
89,23	25,99
89,25	26,00
89,27	26,00
89,30	26,01
89,32	26,03
89,35	26,04
89,37	26,04
89,40	26,05
89,42	26,07
89,45	26,08
89,47	26,07
89,49	26,09
89,52	26,12
89,54	26,12
89,57	26,12
89,59	26,14
89,62	26,16
89,64	26,16
89,67	26,16
89,69	26,18
89,71	26,20
89,74	26,20
89,76	26,22
89,79	26,23
89,81	26,26
89,84	26,26
89,86	26,27
89,89	26,29
89,91	26,31
89,93	26,30
89,96	26,31
89,98	26,33
90,01	26,35
90,03	26,36
90,06	26,37
90,08	26,39
90,10	26,42
90,13	26,42
90,15	26,43
90,18	26,46
90,20	26,49
90,23	26,49
90,25	26,50
90,28	26,55
90,30	26,57
90,32	26,58
90,35	26,60
90,37	26,62
90,40	26,65
90,42	26,65
90,45	26,66
90,47	26,70
90,50	26,73
90,52	26,74
90,54	26,76
90,57	26,80
90,59	26,83
90,62	26,85
90,64	26,87
90,67	26,91
90,69	26,95
90,72	26,96
90,74	26,99
90,76	27,03
90,79	27,06
90,81	27,08
90,84	27,11
90,86	27,15
90,89	27,18
90,91	27,20
90,94	27,22
90,96	27,27
90,98	27,31
91,01	27,33
91,03	27,36
91,06	27,41
91,08	27,44
91,11	27,47
91,13	27,50
91,15	27,54
91,18	27,57
91,20	27,59
91,23	27,63
91,25	27,68
91,28	27,70
91,30	27,72
91,33	27,76
91,35	27,80
91,37	27,82
91,40	27,84
91,42	27,88
91,45	27,93
91,47	27,95
91,50	27,99
91,52	28,03
91,55	28,07
91,57	28,10
91,59	28,12
91,62	28,17
91,64	28,19
91,67	28,22
91,69	28,25
91,72	28,29
91,74	28,33
91,77	28,36
91,79	28,39
91,81	28,44
91,84	28,48
91,86	28,50
91,89	28,54
91,91	28,59
91,94	28,64
91,96	28,67
91,99	28,71
92,01	28,76
92,03	28,80
92,06	28,83
92,08	28,87
92,11	28,92
92,13	28,97
92,16	28,99
92,18	29,02
92,20	29,08
92,23	29,13
92,25	29,16
92,28	29,21
92,30	29,27
92,33	29,31
92,35	29,34
92,38	29,37
92,40	29,43
92,42	29,48
92,45	29,51
92,47	29,56
92,50	29,61
92,52	29,66
92,55	29,69
92,57	29,74
92,60	29,80
92,62	29,84
92,64	29,88
92,67	29,93
92,69	29,99
92,72	30,04
92,74	30,07
92,77	30,12
92,79	30,18
92,82	30,22
92,84	30,26
92,86	30,31
92,89	30,37
92,91	30,41
92,94	30,45
92,96	30,50
92,99	30,56
93,01	30,60
93,04	30,65
93,06	30,71
93,08	30,76
93,11	30,81
93,13	30,85
93,16	30,90
93,18	30,96
93,21	31,00
93,23	31,05
93,25	31,11
93,28	31,16
93,30	31,19
93,33	31,24
93,35	31,30
93,38	31,35
93,40	31,40
93,43	31,46
93,45	31,52
93,47	31,58
93,50	31,62
93,52	31,67
93,55	31,73
93,57	31,78
93,60	31,82
93,62	31,87
93,65	31,94
93,67	32,00
93,69	32,04
93,72	32,09
93,74	32,16
93,77	32,21
93,79	32,25
93,82	32,31
93,84	32,38
93,87	32,44
93,89	32,48
93,91	32,53
93,94	32,61
93,96	32,67
93,99	32,71
94,01	32,76
94,04	32,84
94,06	32,89
94,09	32,93
94,11	32,99
94,13	33,07
94,16	33,13
94,18	33,18
94,21	33,24
94,23	33,31
94,26	33,38
94,28	33,41
94,31	33,47
94,33	33,54
94,35	33,60
94,38	33,65
94,40	33,71
94,43	33,78
94,45	33,84
94,48	33,88
94,50	33,94
94,52	34,01
94,55	34,07
94,57	34,12
94,60	34,18
94,62	34,25
94,65	34,31
94,67	34,36
94,70	34,42
94,72	34,49
94,74	34,54
94,77	34,59
94,79	34,64
94,82	34,71
94,84	34,76
94,87	34,82
94,89	34,88
94,92	34,96
94,94	35,01
94,96	35,07
94,99	35,13
95,01	35,19
95,04	35,24
95,06	35,29
95,09	35,36
95,11	35,43
95,14	35,48
95,16	35,55
95,18	35,62
95,21	35,68
95,23	35,73
95,26	35,79
95,28	35,86
95,31	35,92
95,33	35,97
95,36	36,03
95,38	36,11
95,40	36,18
95,43	36,23
95,45	36,28
95,48	36,36
95,50	36,42
95,53	36,46
95,55	36,52
95,57	36,59
95,60	36,66
95,62	36,71
95,65	36,78
95,67	36,86
95,70	36,92
95,72	36,98
95,75	37,05
95,77	37,12
95,79	37,18
95,82	37,22
95,84	37,29
95,87	37,38
95,89	37,44
95,92	37,48
95,94	37,56
95,97	37,64
95,99	37,70
96,01	37,75
96,04	37,82
96,06	37,90
96,09	37,96
96,11	38,01
96,14	38,08
96,16	38,16
96,19	38,22
96,21	38,27
96,23	38,34
96,26	38,42
96,28	38,47
96,31	38,52
96,33	38,60
96,36	38,67
96,38	38,72
96,41	38,78
96,43	38,85
96,45	38,93
96,48	38,98
96,50	39,04
96,53	39,11
96,55	39,19
96,58	39,26
96,60	39,32
96,62	39,40
96,65	39,47
96,67	39,52
96,70	39,58
96,72	39,65
96,75	39,71
96,77	39,77
96,80	39,83
96,82	39,90
96,84	39,98
96,87	40,03
96,89	40,10
96,92	40,17
96,94	40,24
96,97	40,30
96,99	40,35
97,02	40,43
97,04	40,50
97,06	40,54
97,09	40,61
97,11	40,69
97,14	40,77
97,16	40,82
97,19	40,88
97,21	40,96
97,24	41,02
97,26	41,07
97,28	41,13
97,31	41,21
97,33	41,28
97,36	41,33
97,38	41,39
97,41	41,48
97,43	41,54
97,46	41,59
97,48	41,67
97,50	41,75
97,53	41,81
97,55	41,87
97,58	41,94
97,60	42,03
97,63	42,08
97,65	42,14
97,68	42,21
97,70	42,30
97,72	42,36
97,75	42,41
97,77	42,49
97,80	42,57
97,82	42,62
97,85	42,68
97,87	42,75
97,89	42,82
97,92	42,88
97,94	42,94
97,97	43,00
97,99	43,08
98,02	43,14
98,04	43,19
98,07	43,27
98,09	43,34
98,11	43,40
98,14	43,45
98,16	43,53
98,19	43,60
98,21	43,65
98,24	43,70
98,26	43,78
98,29	43,86
98,31	43,91
98,33	43,96
98,36	44,04
98,38	44,12
98,41	44,17
98,43	44,22
98,46	44,29
98,48	44,36
98,51	44,43
98,53	44,48
98,55	44,56
98,58	44,63
98,60	44,69
98,63	44,77
98,65	44,84
98,68	44,90
98,70	44,96
98,73	45,01
98,75	45,10
98,77	45,16
98,80	45,20
98,82	45,27
98,85	45,34
98,87	45,40
98,90	45,45
98,92	45,51
98,94	45,58
98,97	45,64
98,99	45,69
99,02	45,76
99,04	45,83
99,07	45,89
99,09	45,93
99,12	45,99
99,14	46,05
99,16	46,08
99,19	46,12
99,21	46,17
99,24	46,22
99,26	46,26
99,29	46,27
99,31	46,31
99,34	46,36
99,36	46,38
99,38	46,39
99,41	46,42
99,43	46,45
99,46	46,47
99,48	46,48
99,51	46,51
99,53	46,54
99,56	46,54
99,58	46,53
99,60	46,54
99,63	46,56
99,65	46,57
99,68	46,56
99,70	46,55
99,73	46,57
99,75	46,57
99,78	46,56
99,80	46,56
99,82	46,58
99,85	46,59
99,87	46,57
99,90	46,57
