Voltage U1	Corriente IA
85,32	28,37
85,34	28,33
85,37	28,29
85,39	28,26
85,42	28,24
85,44	28,22
85,47	28,18
85,49	28,15
85,51	28,13
85,54	28,10
85,56	28,07
85,59	28,04
85,61	28,01
85,64	27,98
85,66	27,94
85,68	27,92
85,71	27,90
85,73	27,86
85,76	27,84
85,78	27,81
85,81	27,79
85,83	27,75
85,86	27,71
85,88	27,70
85,90	27,66
85,93	27,62
85,95	27,60
85,98	27,58
86,00	27,56
86,03	27,52
86,05	27,48
86,08	27,47
86,10	27,43
86,12	27,39
86,15	27,36
86,17	27,34
86,20	27,32
86,22	27,28
86,25	27,26
86,27	27,25
86,30	27,22
86,32	27,18
86,34	27,16
86,37	27,15
86,39	27,13
86,42	27,09
86,44	27,06
86,47	27,05
86,49	27,04
86,52	27,00
86,54	26,98
86,56	26,97
86,59	26,95
86,61	26,91
86,64	26,89
86,66	26,89
86,69	26,87
86,71	26,84
86,73	26,82
86,76	26,82
86,78	26,81
86,81	26,77
86,83	26,75
86,86	26,76
86,88	26,74
86,91	26,71
86,93	26,69
86,95	26,69
86,98	26,67
87,00	26,65
87,03	26,63
87,05	26,63
87,08	26,61
87,10	26,58
87,13	26,58
87,15	26,57
87,17	26,56
87,20	26,53
87,22	26,53
87,25	26,52
87,27	26,49
87,30	26,47
87,32	26,46
87,35	26,44
87,37	26,42
87,39	26,40
87,42	26,39
87,44	26,38
87,47	26,35
87,49	26,34
87,52	26,33
87,54	26,31
87,57	26,29
87,59	26,27
87,61	26,26
87,64	26,25
87,66	26,22
87,69	26,20
87,71	26,19
87,74	26,18
87,76	26,15
87,78	26,13
87,81	26,12
87,83	26,10
87,86	26,07
87,88	26,06
87,91	26,06
87,93	26,05
87,96	26,02
87,98	26,00
88,00	26,01
88,03	25,99
88,05	25,96
88,08	25,95
88,10	25,96
88,13	25,95
88,15	25,92
88,18	25,91
88,20	25,92
88,22	25,91
88,25	25,88
88,27	25,88
88,30	25,88
88,32	25,88
88,35	25,87
88,37	25,86
88,40	25,88
88,42	25,88
88,44	25,86
88,47	25,86
88,49	25,88
88,52	25,87
88,54	25,85
88,57	25,86
88,59	25,88
88,62	25,89
88,64	25,88
88,66	25,89
88,69	25,90
88,71	25,90
88,74	25,90
88,76	25,90
88,79	25,92
88,81	25,92
88,83	25,91
88,86	25,92
88,88	25,94
88,91	25,94
88,93	25,94
88,96	25,95
88,98	25,97
89,01	25,96
89,03	25,96
89,05	25,97
89,08	25,99
89,10	26,00
89,13	26,00
89,15	26,02
89,18	26,04
89,20	26,04
89,23	26,04
89,25	26,05
89,27	26,05
89,30	26,06
89,32	26,06
89,35	26,08
89,37	26,10
89,40	26,09
89,42	26,11
89,45	26,13
89,47	26,14
89,49	26,14
89,52	26,15
89,54	26,17
89,57	26,18
89,59	26,18
89,62	26,19
89,64	26,22
89,67	26,23
89,69	26,23
89,71	26,24
89,74	26,26
89,76	26,27
89,79	26,27
89,81	26,28
89,84	26,31
89,86	26,32
89,89	26,32
89,91	26,33
89,93	26,37
89,96	26,38
89,98	26,38
90,01	26,39
90,03	26,42
90,06	26,44
90,08	26,44
90,10	26,46
90,13	26,49
90,15	26,50
90,18	26,51
90,20	26,53
90,23	26,56
90,25	26,57
90,28	26,58
90,30	26,60
90,32	26,64
90,35	26,66
90,37	26,66
90,40	26,69
90,42	26,73
90,45	26,74
90,47	26,75
90,50	26,77
90,52	26,81
90,54	26,82
90,57	26,84
90,59	26,87
90,62	26,90
90,64	26,92
90,67	26,94
90,69	26,97
90,72	27,01
90,74	27,02
90,76	27,05
90,79	27,09
90,81	27,12
90,84	27,14
90,86	27,17
90,89	27,20
90,91	27,24
90,94	27,27
90,96	27,29
90,98	27,32
91,01	27,35
91,03	27,38
91,06	27,41
91,08	27,45
91,11	27,49
91,13	27,51
91,15	27,55
91,18	27,59
91,20	27,62
91,23	27,65
91,25	27,68
91,28	27,72
91,30	27,76
91,33	27,78
91,35	27,81
91,37	27,85
91,40	27,89
91,42	27,91
91,45	27,94
91,47	27,98
91,50	28,02
91,52	28,04
91,55	28,08
91,57	28,13
91,59	28,16
91,62	28,18
91,64	28,22
91,67	28,28
91,69	28,30
91,72	28,32
91,74	28,37
91,77	28,42
91,79	28,45
91,81	28,48
91,84	28,52
91,86	28,58
91,89	28,61
91,91	28,63
91,94	28,68
91,96	28,73
91,99	28,77
92,01	28,80
92,03	28,85
92,06	28,91
92,08	28,94
92,11	28,97
92,13	29,02
92,16	29,07
92,18	29,10
92,20	29,13
92,23	29,18
92,25	29,24
92,28	29,27
92,30	29,30
92,33	29,35
92,35	29,40
92,38	29,44
92,40	29,47
92,42	29,52
92,45	29,57
92,47	29,60
92,50	29,64
92,52	29,69
92,55	29,75
92,57	29,79
92,60	29,82
92,62	29,87
92,64	29,92
92,67	29,96
92,69	30,00
92,72	30,06
92,74	30,11
92,77	30,15
92,79	30,20
92,82	30,26
92,84	30,31
92,86	30,35
92,89	30,39
92,91	30,45
92,94	30,50
92,96	30,55
92,99	30,59
93,01	30,65
93,04	30,70
93,06	30,74
93,08	30,80
93,11	30,86
93,13	30,91
93,16	30,94
93,18	30,99
93,21	31,06
93,23	31,11
93,25	31,14
93,28	31,20
93,30	31,26
93,33	31,31
93,35	31,36
93,38	31,41
93,40	31,47
93,43	31,51
93,45	31,56
93,47	31,62
93,50	31,69
93,52	31,74
93,55	31,77
93,57	31,83
93,60	31,90
93,62	31,94
93,65	31,98
93,67	32,05
93,69	32,12
93,72	32,16
93,74	32,20
93,77	32,26
93,79	32,33
93,82	32,37
93,84	32,41
93,87	32,47
93,89	32,54
93,91	32,58
93,94	32,63
93,96	32,69
93,99	32,76
94,01	32,80
94,04	32,84
94,06	32,91
94,09	32,98
94,11	33,02
94,13	33,06
94,16	33,13
94,18	33,21
94,21	33,26
94,23	33,31
94,26	33,37
94,28	33,43
94,31	33,48
94,33	33,53
94,35	33,59
94,38	33,66
94,40	33,71
94,43	33,76
94,45	33,83
94,48	33,90
94,50	33,95
94,52	34,00
94,55	34,07
94,57	34,14
94,60	34,19
94,62	34,24
94,65	34,31
94,67	34,38
94,70	34,44
94,72	34,49
94,74	34,56
94,77	34,62
94,79	34,67
94,82	34,73
94,84	34,80
94,87	34,85
94,89	34,91
94,92	34,97
94,94	35,05
94,96	35,11
94,99	35,16
95,01	35,23
95,04	35,30
95,06	35,35
95,09	35,40
95,11	35,46
95,14	35,54
95,16	35,60
95,18	35,65
95,21	35,72
95,23	35,80
95,26	35,85
95,28	35,90
95,31	35,98
95,33	36,05
95,36	36,10
95,38	36,15
95,40	36,23
95,43	36,30
95,45	36,35
95,48	36,40
95,50	36,47
95,53	36,55
95,55	36,60
95,57	36,64
95,60	36,72
95,62	36,79
95,65	36,85
95,67	36,91
95,70	36,99
95,72	37,06
95,75	37,12
95,77	37,17
95,79	37,24
95,82	37,31
95,84	37,35
95,87	37,41
95,89	37,48
95,92	37,57
95,94	37,62
95,97	37,67
95,99	37,74
96,01	37,82
96,04	37,87
96,06	37,93
96,09	38,00
96,11	38,08
96,14	38,12
96,16	38,18
96,19	38,25
96,21	38,32
96,23	38,38
96,26	38,44
96,28	38,50
96,31	38,57
96,33	38,62
96,36	38,68
96,38	38,76
96,41	38,83
96,43	38,88
96,45	38,95
96,48	39,03
96,50	39,10
96,53	39,15
96,55	39,22
96,58	39,30
96,60	39,36
96,62	39,43
96,65	39,50
96,67	39,57
96,70	39,64
96,72	39,69
96,75	39,77
96,77	39,84
96,80	39,90
96,82	39,95
96,84	40,03
96,87	40,10
96,89	40,16
96,92	40,21
96,94	40,29
96,97	40,37
96,99	40,42
97,02	40,48
97,04	40,55
97,06	40,63
97,09	40,69
97,11	40,75
97,14	40,82
97,16	40,90
97,19	40,95
97,21	41,01
97,24	41,08
97,26	41,16
97,28	41,20
97,31	41,25
97,33	41,33
97,36	41,41
97,38	41,47
97,41	41,51
97,43	41,60
97,46	41,68
97,48	41,73
97,50	41,79
97,53	41,88
97,55	41,96
97,58	42,01
97,60	42,07
97,63	42,15
97,65	42,24
97,68	42,28
97,70	42,34
97,72	42,42
97,75	42,49
97,77	42,55
97,80	42,61
97,82	42,69
97,85	42,77
97,87	42,83
97,89	42,89
97,92	42,96
97,94	43,03
97,97	43,09
97,99	43,15
98,02	43,21
98,04	43,28
98,07	43,33
98,09	43,39
98,11	43,47
98,14	43,54
98,16	43,60
98,19	43,66
98,21	43,73
98,24	43,80
98,26	43,85
98,29	43,92
98,31	43,99
98,33	44,06
98,36	44,11
98,38	44,18
98,41	44,26
98,43	44,31
98,46	44,36
98,48	44,43
98,51	44,50
98,53	44,55
98,55	44,61
98,58	44,69
98,60	44,76
98,63	44,82
98,65	44,88
98,68	44,96
98,70	45,03
98,73	45,08
98,75	45,14
98,77	45,20
98,80	45,28
98,82	45,33
98,85	45,38
98,87	45,46
98,90	45,53
98,92	45,57
98,94	45,63
98,97	45,71
98,99	45,78
99,02	45,83
99,04	45,88
99,07	45,95
99,09	46,02
99,12	46,05
99,14	46,11
99,16	46,16
99,19	46,21
99,21	46,24
99,24	46,26
99,26	46,32
99,29	46,36
99,31	46,38
99,34	46,40
99,36	46,44
99,38	46,49
99,41	46,49
99,43	46,51
99,46	46,54
99,48	46,57
99,51	46,57
99,53	46,58
99,56	46,60
99,58	46,62
99,60	46,60
99,63	46,57
99,65	46,57
99,68	46,57
99,70	46,54
99,73	46,51
99,75	46,51
99,78	46,51
99,80	46,48
99,82	46,45
99,85	46,45
99,87	46,45
99,90	46,43
