Voltage U1	Corriente IA
85,32	28,23
85,34	28,21
85,37	28,18
85,39	28,12
85,42	28,10
85,44	28,08
85,47	28,05
85,49	28,01
85,51	27,98
85,54	27,96
85,56	27,94
85,59	27,90
85,61	27,86
85,64	27,85
85,66	27,82
85,68	27,78
85,71	27,76
85,73	27,74
85,76	27,70
85,78	27,66
85,81	27,63
85,83	27,61
85,86	27,57
85,88	27,53
85,90	27,50
85,93	27,49
85,95	27,46
85,98	27,42
86,00	27,40
86,03	27,38
86,05	27,35
86,08	27,31
86,10	27,29
86,12	27,26
86,15	27,23
86,17	27,20
86,20	27,18
86,22	27,16
86,25	27,13
86,27	27,11
86,30	27,09
86,32	27,06
86,34	27,03
86,37	27,00
86,39	26,98
86,42	26,97
86,44	26,94
86,47	26,92
86,49	26,90
86,52	26,89
86,54	26,86
86,56	26,83
86,59	26,82
86,61	26,80
86,64	26,77
86,66	26,76
86,69	26,75
86,71	26,73
86,73	26,70
86,76	26,69
86,78	26,69
86,81	26,67
86,83	26,63
86,86	26,61
86,88	26,61
86,91	26,59
86,93	26,56
86,95	26,55
86,98	26,55
87,00	26,53
87,03	26,50
87,05	26,49
87,08	26,48
87,10	26,47
87,13	26,44
87,15	26,42
87,17	26,43
87,20	26,41
87,22	26,39
87,25	26,38
87,27	26,37
87,30	26,35
87,32	26,31
87,35	26,30
87,37	26,30
87,39	26,27
87,42	26,25
87,44	26,24
87,47	26,23
87,49	26,22
87,52	26,18
87,54	26,17
87,57	26,16
87,59	26,14
87,61	26,11
87,64	26,11
87,66	26,10
87,69	26,08
87,71	26,06
87,74	26,05
87,76	26,04
87,78	26,02
87,81	26,00
87,83	25,98
87,86	25,97
87,88	25,96
87,91	25,93
87,93	25,93
87,96	25,92
87,98	25,89
88,00	25,88
88,03	25,88
88,05	25,86
88,08	25,85
88,10	25,83
88,13	25,83
88,15	25,83
88,18	25,81
88,20	25,80
88,22	25,80
88,25	25,80
88,27	25,78
88,30	25,76
88,32	25,77
88,35	25,76
88,37	25,75
88,40	25,75
88,42	25,76
88,44	25,76
88,47	25,74
88,49	25,74
88,52	25,75
88,54	25,74
88,57	25,73
88,59	25,74
88,62	25,75
88,64	25,75
88,66	25,74
88,69	25,74
88,71	25,77
88,74	25,77
88,76	25,75
88,79	25,76
88,81	25,78
88,83	25,79
88,86	25,78
88,88	25,79
88,91	25,82
88,93	25,82
88,96	25,81
88,98	25,83
89,01	25,85
89,03	25,85
89,05	25,84
89,08	25,86
89,10	25,89
89,13	25,89
89,15	25,88
89,18	25,90
89,20	25,92
89,23	25,92
89,25	25,92
89,27	25,93
89,30	25,95
89,32	25,95
89,35	25,96
89,37	25,98
89,40	25,99
89,42	26,00
89,45	26,00
89,47	26,01
89,49	26,03
89,52	26,03
89,54	26,04
89,57	26,06
89,59	26,08
89,62	26,08
89,64	26,08
89,67	26,11
89,69	26,13
89,71	26,13
89,74	26,13
89,76	26,15
89,79	26,17
89,81	26,18
89,84	26,19
89,86	26,21
89,89	26,23
89,91	26,23
89,93	26,25
89,96	26,27
89,98	26,28
90,01	26,29
90,03	26,30
90,06	26,33
90,08	26,35
90,10	26,35
90,13	26,37
90,15	26,40
90,18	26,42
90,20	26,42
90,23	26,44
90,25	26,47
90,28	26,49
90,30	26,50
90,32	26,53
90,35	26,55
90,37	26,57
90,40	26,58
90,42	26,60
90,45	26,63
90,47	26,65
90,50	26,65
90,52	26,69
90,54	26,72
90,57	26,74
90,59	26,75
90,62	26,78
90,64	26,83
90,67	26,85
90,69	26,86
90,72	26,89
90,74	26,93
90,76	26,94
90,79	26,96
90,81	26,99
90,84	27,04
90,86	27,06
90,89	27,07
90,91	27,12
90,94	27,15
90,96	27,18
90,98	27,19
91,01	27,24
91,03	27,29
91,06	27,31
91,08	27,33
91,11	27,37
91,13	27,41
91,15	27,44
91,18	27,46
91,20	27,50
91,23	27,55
91,25	27,57
91,28	27,60
91,30	27,64
91,33	27,68
91,35	27,71
91,37	27,74
91,40	27,77
91,42	27,82
91,45	27,84
91,47	27,87
91,50	27,91
91,52	27,95
91,55	27,98
91,57	28,01
91,59	28,06
91,62	28,10
91,64	28,12
91,67	28,15
91,69	28,19
91,72	28,22
91,74	28,26
91,77	28,29
91,79	28,34
91,81	28,38
91,84	28,40
91,86	28,44
91,89	28,49
91,91	28,52
91,94	28,55
91,96	28,59
91,99	28,65
92,01	28,69
92,03	28,72
92,06	28,77
92,08	28,82
92,11	28,86
92,13	28,89
92,16	28,94
92,18	28,99
92,20	29,02
92,23	29,05
92,25	29,11
92,28	29,16
92,30	29,20
92,33	29,23
92,35	29,28
92,38	29,34
92,40	29,37
92,42	29,40
92,45	29,45
92,47	29,51
92,50	29,55
92,52	29,58
92,55	29,64
92,57	29,70
92,60	29,72
92,62	29,75
92,64	29,81
92,67	29,86
92,69	29,90
92,72	29,94
92,74	30,00
92,77	30,06
92,79	30,09
92,82	30,14
92,84	30,19
92,86	30,25
92,89	30,29
92,91	30,33
92,94	30,39
92,96	30,45
92,99	30,49
93,01	30,53
93,04	30,59
93,06	30,65
93,08	30,70
93,11	30,74
93,13	30,79
93,16	30,85
93,18	30,89
93,21	30,93
93,23	30,99
93,25	31,05
93,28	31,09
93,30	31,13
93,33	31,20
93,35	31,25
93,38	31,29
93,40	31,33
93,43	31,40
93,45	31,45
93,47	31,50
93,50	31,56
93,52	31,62
93,55	31,67
93,57	31,71
93,60	31,77
93,62	31,82
93,65	31,87
93,67	31,91
93,69	31,97
93,72	32,04
93,74	32,09
93,77	32,13
93,79	32,21
93,82	32,27
93,84	32,32
93,87	32,36
93,89	32,43
93,91	32,50
93,94	32,55
93,96	32,60
93,99	32,66
94,01	32,72
94,04	32,77
94,06	32,82
94,09	32,88
94,11	32,95
94,13	32,99
94,16	33,04
94,18	33,12
94,21	33,18
94,23	33,23
94,26	33,28
94,28	33,35
94,31	33,42
94,33	33,47
94,35	33,51
94,38	33,58
94,40	33,64
94,43	33,69
94,45	33,74
94,48	33,81
94,50	33,88
94,52	33,93
94,55	33,98
94,57	34,06
94,60	34,11
94,62	34,16
94,65	34,21
94,67	34,29
94,70	34,37
94,72	34,41
94,74	34,47
94,77	34,53
94,79	34,60
94,82	34,64
94,84	34,69
94,87	34,75
94,89	34,82
94,92	34,87
94,94	34,92
94,96	35,00
94,99	35,06
95,01	35,11
95,04	35,16
95,06	35,23
95,09	35,29
95,11	35,34
95,14	35,39
95,16	35,47
95,18	35,53
95,21	35,58
95,23	35,64
95,26	35,72
95,28	35,78
95,31	35,83
95,33	35,90
95,36	35,96
95,38	36,02
95,40	36,07
95,43	36,14
95,45	36,22
95,48	36,28
95,50	36,33
95,53	36,41
95,55	36,48
95,57	36,52
95,60	36,58
95,62	36,65
95,65	36,73
95,67	36,79
95,70	36,84
95,72	36,92
95,75	36,99
95,77	37,04
95,79	37,10
95,82	37,17
95,84	37,24
95,87	37,29
95,89	37,35
95,92	37,43
95,94	37,51
95,97	37,56
95,99	37,62
96,01	37,70
96,04	37,77
96,06	37,82
96,09	37,87
96,11	37,95
96,14	38,02
96,16	38,07
96,19	38,13
96,21	38,20
96,23	38,28
96,26	38,33
96,28	38,38
96,31	38,46
96,33	38,53
96,36	38,58
96,38	38,65
96,41	38,73
96,43	38,80
96,45	38,85
96,48	38,91
96,50	38,99
96,53	39,06
96,55	39,11
96,58	39,17
96,60	39,24
96,62	39,32
96,65	39,36
96,67	39,43
96,70	39,51
96,72	39,58
96,75	39,64
96,77	39,70
96,80	39,78
96,82	39,85
96,84	39,91
96,87	39,97
96,89	40,04
96,92	40,11
96,94	40,17
96,97	40,24
96,99	40,30
97,02	40,36
97,04	40,41
97,06	40,48
97,09	40,56
97,11	40,63
97,14	40,69
97,16	40,76
97,19	40,84
97,21	40,89
97,24	40,95
97,26	41,03
97,28	41,10
97,31	41,15
97,33	41,22
97,36	41,28
97,38	41,35
97,41	41,41
97,43	41,46
97,46	41,54
97,48	41,61
97,50	41,66
97,53	41,73
97,55	41,81
97,58	41,88
97,60	41,93
97,63	41,99
97,65	42,08
97,68	42,15
97,70	42,20
97,72	42,27
97,75	42,35
97,77	42,42
97,80	42,47
97,82	42,53
97,85	42,62
97,87	42,68
97,89	42,74
97,92	42,80
97,94	42,87
97,97	42,95
97,99	42,99
98,02	43,05
98,04	43,13
98,07	43,20
98,09	43,25
98,11	43,32
98,14	43,40
98,16	43,47
98,19	43,52
98,21	43,58
98,24	43,66
98,26	43,73
98,29	43,79
98,31	43,86
98,33	43,93
98,36	44,00
98,38	44,05
98,41	44,12
98,43	44,19
98,46	44,26
98,48	44,31
98,51	44,36
98,53	44,44
98,55	44,51
98,58	44,57
98,60	44,64
98,63	44,71
98,65	44,77
98,68	44,83
98,70	44,89
98,73	44,96
98,75	45,02
98,77	45,08
98,80	45,14
98,82	45,21
98,85	45,26
98,87	45,31
98,90	45,37
98,92	45,44
98,94	45,50
98,97	45,55
98,99	45,63
99,02	45,69
99,04	45,74
99,07	45,80
99,09	45,86
99,12	45,92
99,14	45,96
99,16	46,00
99,19	46,06
99,21	46,10
99,24	46,13
99,26	46,17
99,29	46,22
99,31	46,26
99,34	46,29
99,36	46,31
99,38	46,37
99,41	46,39
99,43	46,40
99,46	46,42
99,48	46,45
99,51	46,48
99,53	46,48
99,56	46,49
99,58	46,52
99,60	46,54
99,63	46,55
99,65	46,54
99,68	46,56
99,70	46,58
99,73	46,57
99,75	46,57
99,78	46,58
99,80	46,61
99,82	46,60
99,85	46,60
99,87	46,62
99,90	46,64
